date,OIL_RET,CPI_RET,USD_RET,FED_RET,IND_RET,FED_DIFF
2007-07-31,0.06421826770184712,0.001779012466680695,-0.007601639669756528,0.0019029501460860636,-0.0012002567099922434,0.009999999999999787
2007-08-31,-0.06324947653895294,0.00030823320011906714,0.0025762492749014355,-0.046701093045980725,0.0019240393848492087,-0.2400000000000002
2007-09-30,0.11339290868581715,0.004228600245437914,-0.029499679897037855,-0.016064602503806563,0.002220126784417204,-0.07999999999999918
2007-10-31,0.10428546597225909,0.003078494401099269,-0.020054702616282408,-0.03711766295650263,-0.0028240612145145495,-0.1800000000000006
2007-11-30,-0.012991559137786655,0.007828164082873188,0.005396071833523891,-0.05839496648916562,0.0053207117967144805,-0.2699999999999996
2007-12-31,0.05451209675696644,0.002893823402949134,0.00010264901410175341,-0.05728943251029654,0.0003487607063124457,-0.25
2008-01-31,-0.02267181206051256,0.0034417753671732187,-0.010945499551458782,-0.07338254593402399,-0.001324373400967894,-0.30000000000000027
2008-02-29,0.09691702013061403,0.002414908637454258,-0.016941585416802532,-0.2792574227925293,-0.003929670898134499,-0.96
2008-03-31,0.01407295773910078,0.0035716418927452974,-0.005490843718307431,-0.13257307918271102,-0.003050488801082816,-0.3700000000000001
2008-04-30,0.08240781334742434,0.002311706965507739,0.0023343875174090664,-0.13517477836825273,-0.0064729557901251926,-0.33000000000000007
2008-05-31,0.14024700329110715,0.005900052068123849,-0.003924103764081841,-0.14107859825990549,-0.006076205184033746,-0.2999999999999998
2008-06-30,0.07929034144637356,0.01042371879716586,0.0024429871508257314,0.010050335853501506,-0.0023354873224962834,0.020000000000000018
2008-07-31,-0.10906035097300776,0.0071160653935043484,0.001089743845272464,0.004987541511038968,-0.003580204065058132,0.009999999999999787
2008-08-31,-0.08937296489751399,-0.0014895846082944983,0.03617983774992982,-0.004987541511038939,-0.015824415805610854,-0.009999999999999787
2008-09-30,-0.19353941014923465,0.0008547262996730604,0.025441805506330278,-0.0998203352822109,-0.0450476005695623,-0.18999999999999995
2008-10-31,-0.44383075494171226,-0.008635616399558413,0.07694817112867616,-0.623786052762443,0.009892320608247046,-0.8400000000000001
2008-11-30,-0.2289939649923853,-0.017864094092817806,0.01867461040966548,-0.9111493323737364,-0.013288653060593257,-0.58
2008-12-31,-0.28684420059714955,-0.008267605054081875,-0.02990758038069179,-0.8909729238898653,-0.02860419685390871,-0.23
2009-01-31,0.2095394289758694,0.002527574332267035,0.03452175684156206,-0.06453852113757118,-0.025259180320142356,-0.010000000000000009
2009-02-28,0.005418843695575654,0.0036360422314449577,0.02715997732370144,0.3829922522561059,-0.006104174649481386,0.07
2009-03-31,0.03799882826571844,-0.0009877705412728336,-0.024624925866565266,-0.20067069546215124,-0.01577969562595754,-0.04000000000000001
2009-04-30,0.08654157953596421,0.0010065757521972496,-0.02244164344333421,-0.1823215567939546,-0.008325115063071317,-0.03
2009-05-31,0.25607445313526095,0.0014704123326470166,-0.04951767095194228,0.1823215567939546,-0.01015091093002428,0.03
2009-06-30,0.047044515012272636,0.008265359855441612,0.011564273035759347,0.15415067982725836,-0.0037759360437510654,0.03
2009-07-31,0.02851340137490905,-0.00029800985515629995,-0.022279833412211642,-0.27193371548364165,0.011226962849123383,-0.04999999999999999
2009-08-31,-0.015241128958278697,0.00334285979088001,0.003892571764273888,0.0,0.010907281117748377,0.0
2009-09-30,-0.047472574154663494,0.001929025466835424,-0.015223052613872827,-0.06453852113757118,0.008775750967465086,-0.010000000000000009
2009-10-31,0.12936364944459766,0.002997434998585561,-0.0061352725179769155,-0.2231435513142097,0.0026918316470811773,-0.03
2009-11-30,0.03746835974706046,0.003342996544930736,-0.013576856280245487,0.0,0.004328725221761207,0.0
2009-12-31,0.0017985616359148977,0.0005200411547981258,0.01672131126268231,0.0,0.004049860014873604,0.0
2010-01-31,-0.09006149592483663,0.0006485218758462614,0.009121740248278139,-0.08701137698962969,0.010840638479048323,-0.009999999999999995
2010-02-28,0.06996618043961667,-0.0009522298767451217,-0.0011055148812461992,0.16705408466316624,0.0037459440910966642,0.020000000000000004
2010-03-31,0.051181973367080275,0.00033131324589703154,-0.00816368695597718,0.20763936477824455,0.006833361127325352,0.03
2010-04-30,0.0699131894346807,0.0002300140778755736,-0.0006072972766747466,0.22314355131420976,0.003386556200030132,0.04000000000000001
2010-05-31,-0.16609472051091667,-0.0005199071645752246,0.03663034396702214,0.0,0.01341853168292252,0.0
2010-06-30,0.026228352217150083,-0.00041888287772799443,-0.0032532597663408654,-0.1053605156578264,0.0018475022092518819,-0.020000000000000018
2010-07-31,0.033590142993760036,0.0018675086613587765,-0.028681220818586265,0.0,0.003789845743598986,0.0
2010-08-31,-0.0260128385439671,0.0014602967272386344,0.015331175813891379,0.05406722127027579,0.0036579355962980567,0.010000000000000009
2010-09-30,0.06734051163887055,0.0016139463106576751,-0.03632416431877458,0.0,0.002943425265869447,0.0
2010-10-31,0.020828981391059164,0.003475798701795249,-0.013757209833421711,0.0,-0.0028376912450945716,0.0
2010-11-30,0.04214523651032614,0.0025306368592334975,0.022563153023910654,0.0,0.000869184552610764,0.0
2010-12-31,0.08048973095301208,0.004008531438849716,-0.017900009310369204,-0.05406722127027582,0.009737829134777881,-0.010000000000000009
2011-01-31,0.05974721559999751,0.003237794880805334,-0.009107286465664634,-0.05715841383994852,-0.002108356140929006,-0.009999999999999981
2011-02-28,0.1260899105620883,0.0032093192514253887,-0.00845201134555178,-0.060624621816434854,-0.00397874812894078,-0.010000000000000009
2011-03-31,0.040754298276836326,0.005160211385657418,-0.010275336354082603,-0.1335313926245225,0.010348991071804621,-0.01999999999999999
2011-04-30,0.07929253490121242,0.004683116049055338,-0.02799241457308282,-0.3364722366212129,-0.003235499381844537,-0.04000000000000001
2011-05-31,-0.07724230353209427,0.0031766637911199167,0.01226214292704016,-0.1053605156578264,0.001205352935432107,-0.010000000000000009
2011-06-30,-0.047804986533885735,0.0,-0.002049273363994496,0.0,0.0030203149621870753,0.0
2011-07-31,0.03708033309955323,0.002616610518663307,-0.00871515816622397,-0.25131442828090594,0.004915055867338456,-0.01999999999999999
2011-08-31,0.00473302376606577,0.0031494972889112407,0.012124058885851684,0.3566749439387324,0.006728443816048307,0.03
2011-09-30,-0.09976721302131507,0.0021691934558830165,0.05848051792824564,-0.22314355131420985,-0.0008274225944708267,-0.020000000000000004
2011-10-31,0.02815243205702972,0.0006749796769753305,-0.030845948272433813,-0.1335313926245225,0.006916436587234633,-0.009999999999999995
2011-11-30,0.02540541827532739,0.001846144880495314,0.025101205467894246,0.13353139262452257,-8.659124192387312e-05,0.009999999999999995
2011-12-31,-0.02854600833130633,0.00023768024196813014,0.010368827909451803,-0.1335313926245225,0.00529226190156129,-0.009999999999999995
2012-01-31,0.019876999733426003,0.002720492157261997,-0.020466339024890732,0.13353139262452257,0.005946556615738015,0.009999999999999995
2012-02-29,0.10306330262763394,0.0021351650368678947,-0.008930606629836586,0.22314355131420976,0.0032105037842914868,0.020000000000000004
2012-03-31,0.009607629675920625,0.0020912821313985855,0.00788648320909784,0.26236426446749106,-0.005191174823684343,0.03
2012-04-30,-0.039249884634594945,0.0016594107660743906,-0.001060707632298752,0.07410797215372204,0.007167758505782871,0.010000000000000009
2012-05-31,-0.1332184224143243,-0.0020703217702825244,0.04672261133514494,0.13353139262452257,0.0023065483365497593,0.01999999999999999
2012-06-30,-0.09794217889420095,-0.0008267047975740082,-0.01893495209344069,0.0,5.529183852927734e-05,0.0
2012-07-31,0.11767683908643284,0.0002887682305009985,-0.0007256995943829732,0.0,0.002096784200142982,0.0
2012-08-31,0.07280572610161962,0.005792717743123192,-0.007291534003271403,-0.2076393647782445,-0.004288270469703259,-0.03
2012-09-30,-0.022816028123914964,0.004759919863458326,-0.014573877130592466,0.07410797215372204,-0.0007339600552239395,0.010000000000000009
2012-10-31,-0.013288331127276825,0.002693164754399688,0.003590210405879951,0.13353139262452257,0.0034679632891861344,0.01999999999999999
2012-11-30,0.008607854535945047,-0.0016807561740777954,-0.0006265612800285865,0.0,0.0036609386281409545,0.0
2012-12-31,-0.0003609456815942414,-0.0001210889356464298,-0.0002239454811893234,0.0,0.0023667469005938264,0.0
2013-01-31,0.04197656240720624,0.001978829766479834,-0.003138311385792846,-0.1335313926245225,0.000245112623357518,-0.01999999999999999
2013-02-28,-0.02942034363179369,0.0054152378489554015,0.01635270992761928,0.06899287148695142,0.004666005179331894,0.009999999999999981
2013-03-31,-0.03390155167568146,-0.0028158799739520977,7.584088585796865e-05,-0.06899287148695131,0.00402048765132615,-0.009999999999999981
2013-04-30,-0.06602712009978322,-0.002090162134341092,-0.01010374124618945,0.06899287148695142,-0.0008633445250438549,0.009999999999999981
2013-05-31,-0.01089335390788365,0.00041406975078884644,0.024149508268247206,-0.31015492830383945,0.0007806732341147294,-0.039999999999999994
2013-06-30,0.02030426543822382,0.002377579521954492,0.0074194525621065965,-0.20067069546215124,0.0020727838311219047,-0.020000000000000004
2013-07-31,0.05134695671977719,0.0019555389871961032,-0.007818003892084615,0.0,-0.0031067520457494944,0.0
2013-08-31,0.07221934740536322,0.0023844456313711227,0.012572089355648717,-0.11778303565638339,0.005765462239130704,-0.009999999999999995
2013-09-30,-0.07259016413344649,0.0003768736661310845,-0.01953867355828515,0.0,0.0050716945710823965,0.0
2013-10-31,-0.002971494432730387,0.0005350878634905929,-0.0020436124853277717,0.11778303565638346,-0.0007890413557397505,0.009999999999999995
2013-11-30,0.032390754776593554,0.001842790445577049,0.009638403850313539,-0.11778303565638339,0.002333360007728033,-0.009999999999999995
2013-12-31,-0.010134916178258355,0.0026406794933663373,-0.000763943201919085,0.11778303565638346,0.0020086317141123065,0.009999999999999995
2014-01-31,-0.01641410470611632,0.0024212417175743435,0.017165229257761924,-0.25131442828090594,-0.0035639327448741542,-0.01999999999999999
2014-02-28,0.007552766860298425,0.0011001732077014898,-0.00832963168683732,0.0,0.007528506037615464,0.0
2014-03-31,-0.028197094440644204,0.002039973140248703,-0.0015342117856808586,0.13353139262452257,0.009638605074811821,0.009999999999999995
2014-04-30,0.024980327731351396,0.0018624501675628673,-0.003759051227405677,0.11778303565638346,0.0009672024963488438,0.009999999999999995
2014-05-31,0.005325021763977534,0.0019011974817408407,-0.0013748988311362005,0.0,0.0038243209715155342,0.0
2014-06-30,0.01652780085653735,0.001320260278796452,-0.0059347736107465765,0.10536051565782635,0.003426313788952507,0.010000000000000009
2014-07-31,-0.05641167680760864,0.0011248524027508036,0.013225702701018575,-0.1053605156578264,0.002218785517998932,-0.010000000000000009
2014-08-31,-0.03708082786001838,-0.00016001414896081465,0.0029433583757186013,0.0,-0.0018898378264741095,0.0
2014-09-30,-0.06591077025774743,7.15884422871254e-05,0.02914102189667709,0.0,0.0028693197501494607,0.0
2014-10-31,-0.11755859691731509,-0.00019793349078221992,0.0060334752631446,0.0,0.0001193360840263373,0.0
2014-11-30,-0.15770139022770463,-0.0018844345845422728,0.019735417879977263,0.0,0.006153151350189172,0.0
2014-12-31,-0.26290690715060855,-0.0030893766581240687,0.02186726336267573,0.28768207245178085,-7.906777172807642e-05,0.03
2015-01-31,-0.15107959079078204,-0.006390693492487211,0.03179232575942735,-0.08701137698962969,-0.007879228487476459,-0.009999999999999995
2015-02-28,0.2642079406968806,0.002531436888497798,9.186193252724621e-05,0.0,-0.006405903226315237,0.0
2015-03-31,-0.1421318513167921,0.002690329596581885,0.01728845051380805,0.0,-0.0033518725083757626,0.0
2015-04-30,0.17409259694901105,0.0010419358923816893,-0.02000145643893163,0.08701137698962969,-0.005470746111495663,0.009999999999999995
2015-05-31,-0.011648171996047813,0.003292319704053215,0.013457355810735733,0.0,-0.004422829844843407,0.0
2015-06-30,-0.046173261924545794,0.0027640971717153456,-0.002060416779164455,0.08004270767353656,-0.003150018513620207,0.010000000000000009
2015-07-31,-0.12374923115420457,0.0015850629039942802,0.021020648495815114,0.0,0.006460082190607669,0.0
2015-08-31,-0.10517288079471833,-4.201089342470604e-06,0.016232393761944137,0.07410797215372204,-0.0018402107442869046,0.010000000000000009
2015-09-30,-0.01427695885818816,-0.002250117135272414,0.0069312901768892,0.0,-0.0027949673135551924,0.0
2015-10-31,0.01490215425210645,0.000988992802046146,-0.010140062237495171,-0.1541506798272585,-0.004847235319528369,-0.020000000000000018
2015-11-30,-0.09316664548306174,0.0011939045033511387,0.01916140511463262,0.0,-0.007384517731685705,0.0
2015-12-31,-0.1777129382926844,-0.0010761322495167532,0.00888775004004401,0.6931471805599453,-0.00491612324068539,0.12
2016-01-31,-0.09958041513372795,-0.00045854868045230916,0.019485493053404232,0.3483066942682158,0.0052265348399141804,0.10000000000000003
2016-02-29,0.08055323143558207,-0.001330560126235848,-0.01158597542806899,0.1112256351102244,-0.005198264319300557,0.03999999999999998
2016-03-31,0.022843982224846862,0.0031298930089275656,-0.03857261410207262,-0.05406722127027582,-0.007447561483016334,-0.020000000000000018
2016-04-30,0.21664629933502916,0.0038233269232094058,-0.009981499716382451,0.02739897418811456,0.0033764655587063533,0.010000000000000009
2016-05-31,0.07632786769851699,0.002361305791154474,0.03254631796694295,0.0,-0.0022703697198567714,0.0
2016-06-30,-0.024870257276090376,0.002772111434035183,-0.0023669872585100533,0.026668247082161273,0.004712588491570034,0.010000000000000009
2016-07-31,-0.16454092706177748,-0.0005038276433132479,-0.0025692336520596573,0.025975486403260736,0.0011714023549630954,0.010000000000000009
2016-08-31,0.16224902065171426,0.0018475140801853071,0.004722727408856763,0.02531780798429,-0.0015082196772334031,0.010000000000000009
2016-09-30,0.006238323412691718,0.002619775184769032,-0.0011046670855068455,0.0,-0.0010556910872728154,0.0
2016-10-31,-0.04320875433123681,0.002339947683755018,0.015372048747727535,0.0,0.0001559439981934651,0.0
2016-11-30,0.03717900324175403,0.0011782533036426713,0.032315878086805215,0.024692612590371414,-0.0041804087257064785,0.009999999999999953
2016-12-31,0.13644684658464654,0.0025213409056822006,0.004938382033738807,0.2754119798599666,0.006812594589355484,0.13000000000000006
2017-01-31,0.00526269248376825,0.004034925423658628,-0.018097383253313757,0.18540322333136275,-0.0026321858636490173,0.10999999999999999
2017-02-28,-0.03480693879049396,0.001591390423297148,-0.0019024470131234167,0.01526747213078838,-0.0040228192946493695,0.010000000000000009
2017-03-31,-0.02197890671877523,-0.0004673107988743692,-0.010480301474372726,0.17979311044059598,0.006577241165916399,0.13
2017-04-30,-0.053918232795322936,0.0012333918811606984,-5.314017027882879e-05,0.13036181786324363,0.010135936505023563,0.10999999999999999
2017-05-31,-0.0012138378993934214,-0.0007742776356357931,-0.013084002959709207,0.011049836186584935,0.001183034781709034,0.010000000000000009
2017-06-30,-0.0481021418018009,0.0006514164440552147,-0.011594322487661998,0.13353139262452257,0.002057980285209821,0.13
2017-07-31,0.09920311000354845,0.00032759630600554457,-0.019584291571199557,0.10054122922187726,-0.0023975598889276147,0.10999999999999988
2017-08-31,0.013374291825569937,0.003841239148787778,-0.004097889589509873,0.008658062743114531,-0.004147167620660212,0.010000000000000009
2017-09-30,0.07897639926333158,0.005093396526107497,0.006544408478389971,-0.008658062743114541,0.0010316416096038926,-0.010000000000000009
2017-10-31,0.07319308767239452,0.0007747520471252745,0.01548983410884706,0.0,0.012242951327366367,0.0
2017-11-30,0.0349170641215214,0.002664454614319393,-0.012061153094142706,0.008658062743114531,0.0023896267805680656,0.010000000000000009
2017-12-31,0.04914239163707339,0.0021046728661737687,-0.0035049874213000606,0.1139442593492179,0.0019533298635994296,0.14000000000000012
2018-01-31,0.015612539263390011,0.0042443244618279325,-0.030518688939340857,0.08122543992258578,-1.8725955011806047e-05,0.10999999999999988
2018-02-28,-0.025401036966182663,0.0026886698861772365,0.01506535979434405,0.007067167223092353,0.002421606629052912,0.010000000000000009
2018-03-31,0.04353018845713472,0.00019234391150581894,-0.008448704460858329,0.061452779213663725,0.00488635463438427,0.09000000000000008
2018-04-30,0.09528383663181518,0.002601021066074959,0.01713855634827541,0.11261887810814909,0.010958581903170898,0.17999999999999994
2018-05-31,0.006956778073398991,0.0022554044437666926,0.023975770464782775,0.005899722127188322,-0.009045665423148675,0.010000000000000009
2018-06-30,0.012866510593250276,0.000900739384548263,0.011269475710796497,0.06820825002653357,0.007739323183955853,0.1200000000000001
2018-07-31,-0.04327852171072192,0.0007805158171934324,-0.004679007689096675,0.048266740969834354,0.00161307067324279,0.08999999999999986
2018-08-31,0.036800976066549466,0.0017857254132317409,0.013617507637696766,0.0,0.006442729109766876,0.0
2018-09-30,0.07243551343597004,0.0020601581183254344,-0.004102017649303132,0.020726130517116952,0.0006505452749955743,0.040000000000000036
2018-10-31,-0.10010890935423013,0.0023368475880657606,0.023622263668908645,0.11607217125275403,-0.0011033900564873926,0.24
2018-11-30,-0.2599220326830139,-0.0007044399795824596,-0.0009882327280781242,0.0045558165358608824,0.0007930645244381049,0.010000000000000231
2018-12-31,-0.13207195363098334,0.0006846591120324254,-0.007290303363525007,0.03132247112904107,0.0002450018435433025,0.06999999999999984
2019-01-31,0.21116783676304082,-0.0008153120801192204,-0.017607118323835408,0.05568890586058863,-0.006665223038358249,0.1299999999999999
2019-02-28,0.04032235002612793,0.002996760367172989,0.0056966250575748055,0.0,-0.005479088490066776,0.0
2019-03-31,0.04362906132215019,0.003774659916428186,0.008180175921101051,0.004158010148663898,0.00037528049254103495,0.010000000000000231
2019-04-30,0.06082376894785902,0.0037526294749225656,0.0016575174362886717,0.004140792666031387,-0.005865977141161808,0.009999999999999787
2019-05-31,-0.07789789763556111,0.00024680282734096474,0.012059335458806523,-0.012474174225175688,0.0011530983463275595,-0.029999999999999805
2019-06-30,0.011020215772193073,-0.0003251656708551766,-0.01854884847798909,-0.004192878260036039,0.0004442719505578798,-0.010000000000000231
2019-07-31,-0.05244761463677148,0.0023052171103787075,0.007932179003748596,0.00836824967051658,-0.0048606038693657806,0.020000000000000018
2019-08-31,-0.04844684867472853,0.0009143518703292457,0.022794704624967726,-0.11934675763256625,0.006825724834901714,-0.27
2019-09-30,-0.0008194706678365684,0.0015376632893943979,-0.0017907397980566778,-0.043172171865208664,-0.0033894417233817985,-0.08999999999999986
2019-10-31,-0.02810061030468524,0.002823293054042275,-0.017392144322694595,-0.10863384100279541,-0.008478362664280365,-0.20999999999999996
2019-11-30,0.08405591779804705,0.0028114667260626747,0.010366869381371354,-0.1660610359221744,0.0050067643152127755,-0.28
2019-12-31,0.04945439534629465,0.0029079862276498274,-0.021152748172252666,0.0,-0.002326684494464219,0.0
2020-01-31,-0.1596500093548473,0.0019198201188967035,0.009249057376974207,0.0,-0.006575138580045964,0.0
2020-02-29,-0.1185839448393008,0.00047455810079677726,0.016473137345698153,0.019169916107720123,0.0033566014560100035,0.030000000000000027
2020-03-31,-1.2398857997051649,-0.004538731922905509,0.04058480202954945,-0.8882077631313298,-0.03990542620102489,-0.93
2020-04-30,0.19846440664661333,-0.007951678519017845,-0.001658927158561172,-2.5649493574615367,-0.14142247901545593,-0.6
2020-05-31,0.6342983141214771,-0.000898728945248481,-0.01135527556903112,0.0,0.016402914528457952,0.0
2020-06-30,0.19829865772996905,0.004835787945001026,-0.003984087168533374,0.47000362924573547,0.06347249159182694,0.03
2020-07-31,0.03515756691298372,0.005083500471799465,-0.0274065836258372,0.11778303565638346,0.03678711230080065,0.009999999999999995
2020-08-31,0.047320656190071954,0.003724399090982494,-0.012444852303186971,0.10536051565782635,0.00973196043125123,0.010000000000000009
2020-09-30,-0.11518799789718648,0.002622697257173156,0.010205301532023418,-0.1053605156578264,0.00012505093236555415,-0.010000000000000009
2020-10-31,-0.10370762271952673,0.0012377095499913904,-0.0069555380054623734,0.0,0.008017424837306384,0.0
2020-11-30,0.2540936924964061,0.0022715509642852643,-0.02537446317781666,0.0,0.00353109679099897,0.0
2020-12-31,0.0893925420418624,0.004336891736264594,-0.01700119998776713,0.0,0.013112855111043258,0.0
2021-01-31,0.07573825962648298,0.00244696462323052,0.005681080188074319,0.0,0.005264525566604699,0.0
2021-02-28,0.17566293655035597,0.0033899239327928117,0.007825410059273957,-0.11778303565638339,-0.03360057699942389,-0.009999999999999995
2021-03-31,-0.036176460009337864,0.005229512050376868,0.008760545585254667,-0.1335313926245225,0.02856578623245058,-0.009999999999999995
2021-04-30,0.064174396287932,0.006219274149762086,-0.015400426458874763,0.0,0.0017578578773203891,0.0
2021-05-31,0.023781119245474144,0.006613145296404325,-0.011903668401616994,-0.1541506798272585,0.008834757856393222,-0.010000000000000009
2021-06-30,0.10371556485186265,0.008426187578421077,0.01608285762937381,0.287682072451781,0.003668089560924184,0.020000000000000004
2021-07-31,0.010086727185090372,0.004604132676794061,0.0010487305417588683,0.22314355131420976,0.004530861445059503,0.020000000000000004
2021-08-31,-0.05650772188935292,0.002838892131917233,0.003863960268335203,-0.1053605156578264,-0.0020789280941337757,-0.010000000000000009
2021-09-30,0.05766505500895241,0.00451530809997354,0.01345982236904902,-0.11778303565638339,-0.011923625038835893,-0.009999999999999995
2021-10-31,0.06577474423256369,0.009592051163052466,-0.004418318263358609,0.0,0.013345990980446365,0.0
2021-11-30,-0.15933860242407655,0.008529780648274327,0.0179928619594585,0.0,0.006757498302163356,0.0
2021-12-31,0.08621135812298777,0.006881498633264446,-0.007983969152855897,0.0,-0.002907100013006407,0.0
2022-01-31,0.1786682490849352,0.0060278356705199595,0.002451820382755713,0.0,-0.003855389013895069,0.0
2022-02-28,0.10991967913891548,0.0069025021736397055,-0.002977621525775902,0.0,0.006177379936952057,0.0
2022-03-31,0.04003006286449065,0.011094640992139613,-5.207334356814495e-06,0.9162907318741551,0.005779525289359483,0.12000000000000001
2022-04-30,0.00992356856823954,0.0030786075145350865,0.03640133638414117,0.5007752879124892,0.00048611971433171945,0.13
2022-05-31,0.14708575661322262,0.009440296094643148,-0.011979246120084672,0.8472978603872037,-0.0010504332153142076,0.44
2022-06-30,-0.046888046993800725,0.012482784835835552,0.02422184419112959,0.4519851237430572,-0.003118338689469307,0.43999999999999995
2022-07-31,-0.07154245385904581,-0.00014918541401187277,0.006613051583179678,0.32817343380651787,0.002027284973971847,0.47
2022-08-31,-0.1440532641027471,0.0006237182622837172,0.014408564218951148,0.3270744741624418,-0.0012524758296693903,0.6500000000000001
2022-09-30,-0.08254886635466452,0.004233697987950951,0.03170791956594898,0.09413899091386191,0.0019319323696046933,0.22999999999999998
2022-10-31,0.048307965333439104,0.005579162322644533,0.0008395499847002137,0.184922338494012,-0.0003841127462558634,0.52
2022-11-30,-0.08601800909890381,0.002610621915570538,-0.03268913984363773,0.20479441264601306,-0.002944493470728878,0.6999999999999997
2022-12-31,-0.033132520636973126,0.00015394449327434505,-0.017081116892932242,0.08126296407876579,-0.01184540079752463,0.31999999999999984
2023-01-31,0.007218510651377998,0.005299952998657183,-0.02034463682827478,0.054580568304136406,0.007376024221829491,0.23000000000000043
2023-02-28,-0.002520555856460753,0.0034226693655060596,0.019590804916857812,0.05394566289171495,0.001358213571587366,0.2400000000000002
2023-03-31,-0.049517504690017394,0.0012299614825539737,-0.016402085572722838,0.017354014693151572,0.0037577754656583384,0.08000000000000007
2023-04-30,0.026541960537824663,0.0033869970493541277,-0.001135025374907279,0.037979248065216256,0.002298868634724092,0.17999999999999972
2023-05-31,-0.12200368610926114,0.0016133851752459514,0.014500381049047302,0.0465200156348927,-0.003208999022467116,0.22999999999999954
2023-06-30,0.03454504191475154,0.002239244334842221,-0.013362004478936302,0.003944778291016546,-0.008047864805022571,0.020000000000000462
2023-07-31,0.13430280350612975,0.0019552339939636135,-0.012956328918695567,0.007843177461025879,0.007830856183775964,0.040000000000000036
2023-08-31,0.02399976067549248,0.004824052938634841,0.020172152829954028,0.04019679912633675,-0.0006681669277958593,0.20999999999999996
2023-09-30,0.09365288498422682,0.003893326599538476,0.017175013482094013,0.0,0.0018012453076874022,0.0
2023-10-31,-0.09905178386003784,0.001365916058944007,0.012421339005620974,0.0,-0.005481179041073229,0.0
2023-11-30,-0.06053823992202615,0.0014679044730874216,-0.029443317826729022,0.0,0.00392385648842358,0.0
2023-12-31,-0.05057222098709193,0.0019225506781735927,-0.015273639128295753,0.0,-0.002589011060650594,0.0
2024-01-31,0.06587306594239249,0.00309489137610503,0.016850029339087372,0.0,-0.013820284885654505,0.0
2024-02-29,0.01897997888940884,0.004089168128625178,0.006202436533608645,0.0,0.01065334502345764,0.0
2024-03-31,0.018742495457544694,0.0044215489032838895,-0.0013484641898980393,0.0,0.001718620047660912,0.0
2024-04-30,0.023624951982337893,0.0021683241408003654,0.016116451655929554,0.0,-0.00213352387770971,0.0
2024-05-31,-0.10532273632689389,0.0004854694616886912,-0.007240835069019001,0.0,0.006161931798148965,0.0
2024-06-30,0.09426786278834402,-0.000418383989980916,0.017152095851532073,0.0,0.0003073003687004655,0.0
2024-07-31,-0.06963975235651353,0.0016756758089767393,-0.00462381738519731,0.0,-0.009143304316003359,0.0
2024-08-31,-0.014728900466481275,0.001570987097175417,-0.010661032372832988,0.0,0.004542772371983832,0.0
2024-09-30,-0.10300806179497611,0.002131064398080943,-0.008536556109327652,-0.038245578995075066,-0.006217580718655453,-0.20000000000000018
2024-10-31,0.012362794819683946,0.0028523267054203993,0.028548149554184513,-0.06025919151819684,-0.0034012836016453934,-0.2999999999999998
2024-11-30,0.012346673360422937,0.00283789553580792,0.014170098812986814,-0.04013210142631754,-0.001781025012705958,-0.1900000000000004
2024-12-31,0.0056474534930749925,0.00339361846637306,0.021088317397048622,-0.03509131981126994,0.010367801884561201,-0.15999999999999925
2025-01-31,0.03336059909419461,0.004263514505441052,-0.0061662134783195864,-0.034055504412495365,-0.002620864608518172,-0.15000000000000036
